client,sqkm_id,latitude,longitude,income
Mex7785,497,19.46334597,-99.08125151,8577.312571
Mex7786,751,19.56285936,-99.17967732,15319.06352
Mex7787,3,19.28672743,-99.21436235,9771.558021
Mex7788,53,19.30419665,-99.19936448,7743.297477
Mex7789,9,19.28751872,-99.16202657,14466.27134
Mex7790,545,19.48570195,-99.0844656,6318.726903
Mex7791,286,19.38276655,-99.03470238,9810.304105
Mex7792,786,19.57274424,-99.07575801,6091.368931
Mex7793,175,19.34448701,-99.17862339,6587.421057
Mex7794,422,19.43821289,-99.11026977,14712.30763
Mex7795,407,19.43153008,-99.02332641,4831.127521
Mex7796,382,19.41645525,-99.03500115,13398.8477
Mex7797,688,19.53638642,-99.08833374,7747.859956
Mex7798,511,19.47100793,-99.17783994,5780.960889
Mex7799,450,19.44843378,-99.07155177,3947.450331
Mex7800,288,19.38562001,-99.01730949,4990.799986
Mex7801,609,19.50563261,-99.15966906,9618.468335
Mex7802,37,19.29072614,-99.117499,7387.583777
Mex7803,269,19.3823204,-99.19593828,10127.46198
Mex7804,781,19.57179862,-99.12339393,6828.580282
Mex7805,466,19.45013253,-99.1511031,2597.848955
Mex7806,172,19.34787,-99.20740383,13089.8968
Mex7807,461,19.45272349,-99.19215241,5822.718998
Mex7808,863,19.59785467,-99.02049403,6686.779053
Mex7809,260,19.37552417,-99.0517333,16471.2098
Mex7810,545,19.48056865,-99.08537139,9016.673771
Mex7811,441,19.44237994,-99.1577616,8371.31332
Mex7812,560,19.48885724,-99.16447137,5343.686186
Mex7813,158,19.34253735,-99.11336874,3322.356951
Mex7814,428,19.4345634,-99.05594597,9537.81919
Mex7815,638,19.51645381,-99.11111202,6477.166129
Mex7816,911,19.61335737,-99.02426114,24970.97003
Mex7817,755,19.55756836,-99.14268922,7249.237094
Mex7818,685,19.53675947,-99.11737048,21011.54532
Mex7819,884,19.60294815,-99.05227334,11291.89151
Mex7820,881,19.6088934,-99.08652498,29251.38494
Mex7821,575,19.48908999,-99.02170209,10046.13788
Mex7822,576,19.48887566,-99.01484454,9691.110959
Mex7823,371,19.41876995,-99.13923852,7321.150175
Mex7824,333,19.40315028,-99.04407993,8507.699473
Mex7825,96,19.31319401,-99.01671236,19433.96073
Mex7826,775,19.56891887,-99.17895407,14187.70963
Mex7827,713,19.5434951,-99.07887678,6582.245126
Mex7828,468,19.45601484,-99.13224549,3169.477029
Mex7829,614,19.50659156,-99.11515243,21201.9851
Mex7830,692,19.53455997,-99.04960824,17366.0928
Mex7831,663,19.52224994,-99.10319121,15875.53176
Mex7832,475,19.4503023,-99.05943565,5635.586793
Mex7833,9,19.28073402,-99.16195,10658.14358
Mex7834,637,19.52155632,-99.11836099,20805.74732
Mex7835,298,19.38840527,-99.15108972,4132.543724
Mex7836,294,19.39138178,-99.18713233,4510.474167
Mex7837,176,19.3512176,-99.16941564,8649.781591
Mex7838,647,19.51609341,-99.02305664,17271.58125
Mex7839,181,19.34501818,-99.11992636,9251.834674
Mex7840,636,19.51893073,-99.12513196,7195.348933
Mex7841,890,19.61380772,-99.22409212,3488.38768
Mex7842,788,19.57515649,-99.05700117,4061.037292
Mex7843,386,19.42326588,-99.22991272,6884.186056
Mex7844,469,19.45447843,-99.12232309,15668.50336
Mex7845,886,19.60414707,-99.03073808,25302.90731
Mex7846,404,19.42856991,-99.05292541,7178.929564
Mex7847,461,19.45734793,-99.20047106,3606.194734
Mex7848,419,19.43615542,-99.14382293,20308.82394
Mex7849,830,19.58459556,-99.1144967,4482.271161
Mex7850,218,19.36629136,-99.2237308,3937.79588
Mex7851,692,19.53632585,-99.04839383,11065.23473
Mex7852,654,19.52969727,-99.18433976,3192.931026
Mex7853,716,19.54213644,-99.05028864,12009.06454
Mex7854,211,19.3586076,-99.06069386,7484.351959
Mex7855,88,19.30808225,-99.09204205,6027.406177
Mex7856,384,19.42305787,-99.01901449,2395.086642
Mex7857,397,19.42457309,-99.11818339,14577.00829
Mex7858,574,19.48650346,-99.03566492,3097.269535
Mex7859,223,19.36534521,-99.17943616,3258.131382
Mex7860,403,19.42669393,-99.06003516,3747.029311
Mex7861,261,19.37250605,-99.04696807,9812.718292
Mex7862,145,19.33906724,-99.23120719,15038.87042
Mex7863,180,19.34571414,-99.13305966,3061.189205
Mex7864,121,19.32900227,-99.23040504,9843.139943
Mex7865,455,19.44432843,-99.02256223,8736.964779
Mex7866,62,19.30657301,-99.11412283,9090.989062
Mex7867,200,19.35405978,-99.17012638,13341.13843
Mex7868,418,19.43251511,-99.14827496,3485.638449
Mex7869,306,19.39140856,-99.0683142,6011.865162
Mex7870,480,19.45661761,-99.01220017,8303.804021
Mex7871,260,19.37692723,-99.05714639,9321.734329
Mex7872,566,19.49158918,-99.11179183,8320.50593
Mex7873,911,19.61967224,-99.02308908,13552.78302
Mex7874,289,19.39031725,-99.23425336,11362.4918
Mex7875,6,19.28827731,-99.18953397,17484.64295
Mex7876,118,19.3188577,-99.02967264,11367.79632
Mex7877,277,19.38398742,-99.12485548,20755.03622
Mex7878,145,19.33700088,-99.23751757,4453.270202
Mex7879,836,19.59242767,-99.05327867,8455.042841
Mex7880,26,19.29476827,-99.22553747,3689.913514
Mex7881,52,19.2987661,-99.20429204,7963.62871
Mex7882,447,19.44789988,-99.09678657,3573.382044
Mex7883,333,19.39752347,-99.04537736,6950.382418
Mex7884,733,19.55160573,-99.12411274,11048.49905
Mex7885,431,19.43464667,-99.02902596,9203.73668
Mex7886,783,19.56901426,-99.10269663,26395.62682
Mex7887,310,19.38878198,-99.03593751,7278.087553
Mex7888,338,19.40756458,-99.22090782,11958.24941
Mex7889,182,19.35122155,-99.10593118,5284.135062
Mex7890,85,19.31329317,-99.1180348,4939.953702
Mex7891,520,19.47025857,-99.09185239,9041.822494
Mex7892,689,19.53498447,-99.08565154,6835.368108
Mex7893,159,19.34220712,-99.10300129,14144.75767
Mex7894,609,19.50428537,-99.1626612,8255.925312
Mex7895,692,19.53839288,-99.05417462,24413.09117
Mex7896,664,19.52923502,-99.0932867,4795.081323
Mex7897,667,19.5274626,-99.06389049,6962.761786
Mex7898,344,19.41074304,-99.16654068,2442.179481
Mex7899,793,19.58121513,-99.23506062,3457.097866
Mex7900,414,19.43592337,-99.1866345,17745.43592
Mex7901,719,19.5471654,-99.01968858,19313.53345
Mex7902,287,19.37918735,-99.02352207,11564.18846
Mex7903,900,19.61524388,-99.12613797,29634.54423
Mex7904,52,19.2995635,-99.20299608,11054.7988
Mex7905,321,19.40449827,-99.16108637,11832.92112
Mex7906,297,19.38853107,-99.16321631,4886.232034
Mex7907,882,19.6068529,-99.0713546,8184.410634
Mex7908,551,19.47733652,-99.0244722,7454.024719
Mex7909,759,19.56219572,-99.09733856,8338.068287
Mex7910,545,19.48556509,-99.08619249,9056.692669
Mex7911,542,19.47693857,-99.10958105,5958.435985
Mex7912,702,19.54277872,-99.18705978,10424.20439
Mex7913,7,19.28029888,-99.18246084,4099.981049
Mex7914,718,19.54470757,-99.03250329,12928.26902
Mex7915,278,19.37994301,-99.1062255,10193.3456
Mex7916,20,19.28395867,-99.05090923,1678.542541
Mex7917,279,19.38508238,-99.1056078,7384.295122
Mex7918,493,19.46685795,-99.11604706,4300.954896
Mex7919,617,19.50443246,-99.08591686,7230.173027
Mex7920,479,19.45179932,-99.01990665,13458.11813
Mex7921,138,19.32807847,-99.07034035,6358.445288
Mex7922,261,19.37038228,-99.04485066,7384.601549
Mex7923,516,19.46857894,-99.13254954,5079.618356
Mex7924,855,19.59886789,-99.1046249,4305.069082
Mex7925,832,19.59109351,-99.0948236,8496.571505
Mex7926,280,19.38130231,-99.086747,8948.060818
Mex7927,898,19.61124195,-99.15286074,12061.10381
Mex7928,178,19.34886637,-99.14984337,9678.276699
Mex7929,184,19.34843513,-99.09477049,5526.939669
Mex7930,206,19.35993453,-99.11154763,5163.784894
Mex7931,511,19.4743036,-99.1782484,8396.583792
Mex7932,151,19.34236589,-99.17474174,2660.27461
Mex7933,339,19.41194696,-99.21827005,10728.98059
Mex7934,731,19.55577135,-99.13822843,9869.637514
Mex7935,353,19.41269376,-99.08576812,7710.27871
Mex7936,162,19.34222201,-99.07101982,6437.844336
Mex7937,155,19.3419742,-99.13999188,9084.063113
Mex7938,6,19.28537941,-99.18907514,5589.259685
Mex7939,902,19.61920029,-99.10772756,5156.466405
Mex7940,880,19.60780745,-99.09180031,16839.64329
Mex7941,673,19.53767047,-99.23615257,8118.383302
Mex7942,206,19.35729503,-99.11180647,5528.316326
Mex7943,61,19.30661461,-99.11626207,7073.88693
Mex7944,560,19.48596708,-99.16477905,7812.918948
Mex7945,51,19.30264838,-99.21884763,24768.05179
Mex7946,796,19.57848333,-99.20910842,10318.11777
Mex7947,742,19.54975825,-99.03165997,3666.250994
Mex7948,192,19.34836284,-99.01242602,8544.602818
Mex7949,308,19.39436968,-99.05700043,2266.204162
Mex7950,625,19.51543134,-99.23876802,15910.90687
Mex7951,545,19.47866136,-99.08574522,7660.17786
Mex7952,632,19.51343545,-99.16993001,3575.365167
Mex7953,591,19.50283437,-99.09741463,10487.57569
Mex7954,72,19.29815655,-99.01130431,23655.30886
Mex7955,136,19.33249429,-99.09087927,13763.3729
Mex7956,6,19.28425844,-99.18642335,9486.179199
Mex7957,339,19.40656495,-99.21446624,10039.53255
Mex7958,354,19.40816077,-99.07308423,5924.41258
Mex7959,817,19.58662321,-99.23775391,5344.714362
Mex7960,55,19.3024977,-99.18165185,5229.113484
Mex7961,9,19.28596377,-99.16012358,4295.473915
Mex7962,583,19.50354205,-99.17985767,4537.454212
Mex7963,418,19.43450118,-99.1523545,5634.831191
Mex7964,354,19.40809318,-99.07177591,9060.577307
Mex7965,644,19.51958402,-99.04860628,6792.681608
Mex7966,739,19.54921299,-99.06039111,15718.47063
Mex7967,805,19.57803211,-99.11799684,4810.472301
Mex7968,441,19.44112011,-99.15749244,4435.697136
Mex7969,368,19.42002709,-99.16801539,11867.94928
Mex7970,568,19.49441156,-99.09543953,15387.37357
Mex7971,607,19.50758637,-99.17892202,1968.926424
Mex7972,198,19.35661809,-99.19035959,13736.95348
Mex7973,713,19.54537096,-99.08651843,20029.93632
Mex7974,774,19.56947812,-99.18359525,18652.36183
Mex7975,232,19.36139912,-99.09147597,7027.082581
Mex7976,813,19.58030782,-99.04091758,18432.88792
Mex7977,145,19.33919772,-99.23297092,26748.0005
Mex7978,669,19.52202066,-99.04400817,5933.927428
Mex7979,180,19.34937147,-99.13148739,12601.42661
Mex7980,355,19.41414136,-99.05831186,3673.347987
Mex7981,261,19.37840423,-99.04214801,3765.766324
Mex7982,609,19.50456887,-99.15708017,2990.532097
Mex7983,605,19.51216786,-99.19590498,3156.461543
Mex7984,98,19.32196089,-99.22365361,17759.62616
Mex7985,769,19.57040527,-99.23475845,5096.318858
Mex7986,505,19.46887637,-99.2345209,5299.633043
Mex7987,34,19.29178024,-99.14880482,4442.585619
Mex7988,532,19.47838901,-99.20865701,5074.318129
Mex7989,526,19.47363871,-99.03651349,5711.213364
Mex7990,601,19.50424249,-99.23301985,2801.476999
Mex7991,474,19.45759283,-99.07591217,13608.75774
Mex7992,799,19.58005886,-99.17400386,16944.68008
Mex7993,112,19.32260458,-99.08961857,2755.010342
Mex7994,537,19.47849794,-99.15734677,10021.37445
Mex7995,688,19.53490988,-99.09209332,7344.303522
Mex7996,156,19.33882925,-99.12553879,7289.923938
Mex7997,265,19.37885116,-99.23057402,6199.519009
Mex7998,92,19.30748761,-99.05459356,6451.266878
Mex7999,17,19.28263457,-99.07731828,6150.387164
Mex8000,210,19.35556727,-99.06952022,5156.690092
Mex8001,587,19.49755637,-99.14312829,6908.515433
Mex8002,826,19.58442697,-99.14719452,8813.85483
Mex8003,419,19.4338287,-99.1437899,10206.71193
Mex8004,491,19.46686129,-99.1430928,1589.140699
Mex8005,240,19.36632908,-99.01648121,6199.544646
Mex8006,21,19.28016887,-99.04834392,11246.35888
Mex8007,639,19.51684054,-99.10261968,9885.239328
Mex8008,356,19.40981141,-99.05685754,4679.732892
Mex8009,342,19.40535448,-99.1859445,2778.710952
Mex8010,510,19.47359208,-99.18414728,15264.69719
Mex8011,125,19.33007895,-99.20021159,7713.524071
Mex8012,389,19.42583366,-99.19897396,10251.51408
Mex8013,752,19.56568078,-99.16972792,4467.160122
Mex8014,877,19.60881278,-99.12160263,5214.318085
Mex8015,161,19.34114861,-99.08375873,12382.12389
Mex8016,444,19.44670618,-99.13414138,9496.293847
Mex8017,854,19.59521814,-99.1152381,45248.4529
Mex8018,627,19.51503548,-99.21642212,5349.893292
Mex8019,837,19.59297122,-99.04739672,10058.23548
Mex8020,727,19.55653265,-99.18104995,2673.847796
Mex8021,621,19.50372392,-99.04062792,28245.1285
Mex8022,832,19.58982649,-99.09025343,8781.657868
Mex8023,710,19.5407814,-99.10729277,74071.69166
Mex8024,400,19.42766409,-99.09233666,29652.66444
Mex8025,868,19.61013828,-99.20902506,17449.59735
Mex8026,60,19.30648819,-99.1296278,5211.630765
Mex8027,288,19.38487435,-99.01433548,36102.33272
Mex8028,640,19.5153397,-99.09029674,4003.382516
Mex8029,911,19.61828416,-99.02475355,11279.09843
Mex8030,538,19.48030028,-99.149223,5216.605561
Mex8031,833,19.58931991,-99.08434076,24076.14796
Mex8032,314,19.40514496,-99.22527973,2593.41475
Mex8033,246,19.36999687,-99.18602972,8664.390228
Mex8034,362,19.42112844,-99.23024729,2235.41773
Mex8035,224,19.36199761,-99.16875244,5016.650504
Mex8036,307,19.38835639,-99.05880142,4537.858519
Mex8037,552,19.48468249,-99.0176239,10289.74394
Mex8038,89,19.31277302,-99.08277847,7364.351551
Mex8039,455,19.44831574,-99.02450642,6575.756272
Mex8040,697,19.54262601,-99.23086638,24850.45082
Mex8041,420,19.43810979,-99.12842745,9449.057191
Mex8042,617,19.50762986,-99.08213499,2696.127576
Mex8043,122,19.3282544,-99.22475872,3360.053985
Mex8044,560,19.4903095,-99.17227344,6470.491507
Mex8045,789,19.5696765,-99.03896141,9740.145315
Mex8046,238,19.36455196,-99.0384999,18127.55955
Mex8047,418,19.43423259,-99.14995098,1471.231963
Mex8048,848,19.59440313,-99.16898424,19255.1706
Mex8049,308,19.38760142,-99.0489982,5418.184782
Mex8050,892,19.61361294,-99.20537392,10550.67641
Mex8051,563,19.4936294,-99.14395459,2446.077059
Mex8052,523,19.47118499,-99.06389456,8744.055321
Mex8053,641,19.51417304,-99.07756082,6405.679253
Mex8054,445,19.44627826,-99.11582881,6252.732673
Mex8055,328,19.40425634,-99.08867708,29652.80426
Mex8056,184,19.35022262,-99.09056856,12404.1731
Mex8057,529,19.48190776,-99.23506417,15539.99588
Mex8058,20,19.28876851,-99.05240232,18654.91035
Mex8059,292,19.38790054,-99.20644801,3631.084309
Mex8060,632,19.51802847,-99.1703752,34883.61208
Mex8061,866,19.60734824,-99.22349329,6247.144763
Mex8062,561,19.48986477,-99.15882341,17016.46249
Mex8063,36,19.2962079,-99.12821781,14327.0072
Mex8064,735,19.55670314,-99.10404841,14669.34091
Mex8065,663,19.52847296,-99.09765151,14840.27957
Mex8066,853,19.59934491,-99.11587281,14320.02187
Mex8067,10,19.28462867,-99.15209807,8615.285833
Mex8068,17,19.28323544,-99.08640788,4878.224029
Mex8069,814,19.57852525,-99.03067113,12451.19563
Mex8070,742,19.55029264,-99.03741953,4641.578212
Mex8071,718,19.54805867,-99.03658072,2007.736018
Mex8072,605,19.50912211,-99.19558182,8360.749406
Mex8073,100,19.31878354,-99.20623684,11531.7652
Mex8074,394,19.42847594,-99.14765393,1973.651837
Mex8075,208,19.35957314,-99.08911378,14762.20434
Mex8076,421,19.43359164,-99.11951321,9311.237912
Mex8077,468,19.45295568,-99.13321046,4744.197589
Mex8078,652,19.53005055,-99.20766401,10641.34543
Mex8079,7,19.28644892,-99.17998471,5867.363665
Mex8080,808,19.58021942,-99.08885483,11902.28023
Mex8081,440,19.44719364,-99.16421645,8037.687543
Mex8082,251,19.37814594,-99.14050186,22915.20451
Mex8083,339,19.4133875,-99.21848729,2874.689555
Mex8084,155,19.34137968,-99.13469107,13107.73177
Mex8085,397,19.42764702,-99.11592405,3814.032467
Mex8086,227,19.36781807,-99.13692487,16481.59871
Mex8087,624,19.5045314,-99.01872507,14083.94137
Mex8088,196,19.3521801,-99.20531328,4340.899886
Mex8089,303,19.3947006,-99.10035268,10978.03391
Mex8090,18,19.28285313,-99.07268576,10089.83048
Mex8091,677,19.53111864,-99.19296038,13088.08788
Mex8092,328,19.40361736,-99.09241654,1587.87922
Mex8093,512,19.47058132,-99.16723829,4535.070023
Mex8094,278,19.38076485,-99.10975257,9830.141131
Mex8095,382,19.41524226,-99.03252527,2673.758682
Mex8096,299,19.38953232,-99.1398204,18553.66423
Mex8097,325,19.40181014,-99.11944425,4490.618028
Mex8098,525,19.47525638,-99.03909088,8603.968086
Mex8099,779,19.57472992,-99.13848701,8056.949567
Mex8100,386,19.43086769,-99.23027665,15434.57822
Mex8101,327,19.40124161,-99.10074004,7221.161144
Mex8102,422,19.43256756,-99.1104259,3431.936307
Mex8103,518,19.46824576,-99.10814107,9613.763665
Mex8104,633,19.51353571,-99.1626088,15070.86576
Mex8105,18,19.28739073,-99.07438464,47404.87578
Mex8106,350,19.41258896,-99.11064729,5399.785481
Mex8107,593,19.49914053,-99.07823515,12360.24473
Mex8108,571,19.49400401,-99.06097373,13759.32668
Mex8109,682,19.53862798,-99.14886047,16582.81779
Mex8110,329,19.40299109,-99.0851033,9047.399264
Mex8111,138,19.33121871,-99.07286535,3619.205581
Mex8112,231,19.36085547,-99.09673027,12068.25724
Mex8113,660,19.52262185,-99.12992221,4140.113143
Mex8114,629,19.51819774,-99.20023993,9417.105514
Mex8115,65,19.30125079,-99.07894596,7092.206367
Mex8116,598,19.49853808,-99.03395015,14574.40651
Mex8117,298,19.39057173,-99.15122413,4306.243293
Mex8118,248,19.37346783,-99.1726947,10953.23561
Mex8119,789,19.56705993,-99.04204702,8303.927827
Mex8120,59,19.30677667,-99.13887929,3881.688007
Mex8121,337,19.40761924,-99.23730454,11762.84662
Mex8122,629,19.51467107,-99.19479386,12417.61972
Mex8123,487,19.46643116,-99.1743952,7217.291885
Mex8124,431,19.43930252,-99.02132975,8468.903907
Mex8125,300,19.38748866,-99.12678973,8670.04401
Mex8126,388,19.42472455,-99.21026786,4821.573547
Mex8127,321,19.39954259,-99.16228417,9500.000056
Mex8128,263,19.37061044,-99.02281394,5127.84754
Mex8129,476,19.45652897,-99.05563621,4864.699046
Mex8130,797,19.58354433,-99.19233748,2373.579153
Mex8131,746,19.56292731,-99.22736161,8973.940087
Mex8132,26,19.29508448,-99.22437902,17887.81901
Mex8133,38,19.29754606,-99.11330997,10779.41179
Mex8134,627,19.5190844,-99.21952803,23097.94159
Mex8135,481,19.4624317,-99.23275557,7914.978853
Mex8136,607,19.50918249,-99.17573376,20126.69618
Mex8137,490,19.46567624,-99.15153505,4898.025137
Mex8138,470,19.45509393,-99.10896269,7207.185076
Mex8139,17,19.28093425,-99.08413958,2786.191796
Mex8140,292,19.39307069,-99.20946637,18110.06578
Mex8141,75,19.31555667,-99.2145042,6598.51762
Mex8142,612,19.50451234,-99.12637147,3735.35055
Mex8143,862,19.59736155,-99.03490571,10797.30954
Mex8144,430,19.4403271,-99.02981976,13788.15841
Mex8145,39,19.29398451,-99.1010947,8672.968948
Mex8146,397,19.42884061,-99.12431759,6717.571613
Mex8147,854,19.59744782,-99.11214428,1315.589902
Mex8148,166,19.33684895,-99.03418848,3643.837397
Mex8149,566,19.4926181,-99.1103533,29812.02393
Mex8150,80,19.31437517,-99.16950525,12649.94238
Mex8151,643,19.51352081,-99.05813431,2060.101123
Mex8152,484,19.46607899,-99.20646618,28065.04861
Mex8153,444,19.44831959,-99.12721213,2535.387051
Mex8154,604,19.51204842,-99.20981207,11783.99279
Mex8155,533,19.48555071,-99.19516868,1741.391028
Mex8156,724,19.55105317,-99.20887002,16367.63021
Mex8157,758,19.55912431,-99.10625647,15856.34255
Mex8158,852,19.59737241,-99.12901593,5490.524558
Mex8159,142,19.33058606,-99.03291134,7484.476571
Mex8160,30,19.29736772,-99.19038016,5351.287241
Mex8161,624,19.50508717,-99.01486419,4704.065548
Mex8162,845,19.59351769,-99.19564529,6056.568374
Mex8163,222,19.36362394,-99.19043515,4434.721448
Mex8164,747,19.55901103,-99.21243933,28439.59106
Mex8165,614,19.50533753,-99.10732839,23808.90785
Mex8166,497,19.46153233,-99.08242962,3600.495961
Mex8167,631,19.51967331,-99.17754031,4011.075449
Mex8168,80,19.307093,-99.16921068,39067.29194
Mex8169,433,19.44718872,-99.23510576,10302.26973
Mex8170,894,19.61536141,-99.18957894,5355.102183
Mex8171,417,19.43370303,-99.15521706,5049.618503
Mex8172,129,19.33273071,-99.16186105,20302.34346
Mex8173,140,19.33089985,-99.05090065,3844.002022
Mex8174,563,19.48986282,-99.14165956,11316.55195
Mex8175,10,19.2834777,-99.14837665,6673.7573
Mex8176,576,19.48927313,-99.01379755,10081.52977
Mex8177,877,19.6047061,-99.11631369,9986.481279
Mex8178,548,19.48082376,-99.05378847,14737.62498
Mex8179,403,19.42611425,-99.06586333,5971.832009
Mex8180,476,19.45205887,-99.05096485,15176.29033
Mex8181,212,19.35470475,-99.05444392,1923.250311
Mex8182,745,19.55807878,-99.23132061,13719.73144
Mex8183,795,19.57596463,-99.21667394,10825.228
Mex8184,529,19.47937753,-99.23660582,7943.345587
Mex8185,227,19.36640029,-99.13833541,16985.76493
Mex8186,895,19.61586934,-99.1783183,11875.16767
Mex8187,336,19.40418585,-99.0180795,7900.463788
Mex8188,274,19.38229399,-99.14902273,5870.934706
Mex8189,524,19.46967991,-99.05652085,5019.228078
Mex8190,657,19.52439693,-99.15676946,18113.22217
Mex8191,780,19.57033481,-99.12552756,3814.512784
Mex8192,838,19.58534882,-99.03048389,11432.68171
Mex8193,337,19.40929138,-99.23053189,4281.588874
Mex8194,627,19.51876483,-99.21632331,9619.691981
Mex8195,902,19.61521534,-99.1075621,5384.803476
Mex8196,497,19.46382596,-99.08561106,6076.071626
Mex8197,744,19.55140269,-99.01869934,7749.809602
Mex8198,814,19.58234405,-99.03120047,23238.78449
Mex8199,557,19.49116082,-99.19404822,8042.092825
Mex8200,770,19.57080558,-99.22529133,8159.434255
Mex8201,821,19.59242328,-99.19234542,4999.414604
Mex8202,341,19.40799425,-99.19684012,18134.67771
Mex8203,262,19.37117844,-99.03777005,15452.71782
Mex8204,873,19.60271202,-99.16259814,3634.822721
Mex8205,470,19.45185554,-99.11282986,3981.417404
Mex8206,359,19.40531597,-99.02266347,7222.984562
Mex8207,454,19.44123692,-99.03559657,38303.97022
Mex8208,865,19.60837477,-99.23790909,12013.27968
Mex8209,63,19.2998136,-99.09815071,8234.226522
Mex8210,294,19.39277456,-99.18850954,26258.74405
Mex8211,646,19.516107,-99.03171809,9273.842506
Mex8212,287,19.37886672,-99.02705645,10430.65645
Mex8213,540,19.48038231,-99.12723997,6223.002237
Mex8214,86,19.31069495,-99.11199636,4851.074535
Mex8215,460,19.45890479,-99.20929273,10635.49967
Mex8216,802,19.58194183,-99.15276632,10880.99812
Mex8217,198,19.35977681,-99.18379403,10713.94924
Mex8218,840,19.58911685,-99.01706473,4447.344664
Mex8219,333,19.4024875,-99.04748845,20586.32869
Mex8220,234,19.36569046,-99.06800366,4577.654277
Mex8221,856,19.59788737,-99.08808377,29620.64014
Mex8222,364,19.41652095,-99.2023401,10571.7726
Mex8223,239,19.36067404,-99.02108727,8780.831781
Mex8224,368,19.42149267,-99.16651103,7139.434444
Mex8225,896,19.61794638,-99.16653472,4855.352017
Mex8226,389,19.42747307,-99.19680425,15674.87162
Mex8227,370,19.41678415,-99.14738429,11696.91578
Mex8228,770,19.5685375,-99.22738355,6699.906357
Mex8229,127,19.32776795,-99.17675219,28828.34645
Mex8230,876,19.60848572,-99.12926024,11544.98166
Mex8231,158,19.33959657,-99.1137937,5390.462664
Mex8232,559,19.4919498,-99.1776451,8702.666938
Mex8233,744,19.54886573,-99.01748644,9655.265285
Mex8234,138,19.32685635,-99.07452683,16555.57117
Mex8235,517,19.47137208,-99.11694057,6867.338948
Mex8236,79,19.31473071,-99.17927284,2659.518953
Mex8237,786,19.57014828,-99.06805179,12191.81054
Mex8238,688,19.53423384,-99.09057772,6558.881725
Mex8239,250,19.37515539,-99.15122475,15337.61841
Mex8240,319,19.40386889,-99.17388159,12086.25206
Mex8241,671,19.52399522,-99.02734936,9067.126222
Mex8242,212,19.35307831,-99.05604422,10085.43873
Mex8243,316,19.40246145,-99.20210338,9744.529317
Mex8244,660,19.52762743,-99.12791314,4532.075014
Mex8245,66,19.30075846,-99.07687473,4738.719284
Mex8246,58,19.30178689,-99.14972257,24510.86963
Mex8247,210,19.35661461,-99.07068166,11179.24098
Mex8248,898,19.6165436,-99.14755642,4022.868667
Mex8249,330,19.40020486,-99.07247945,2798.628129
Mex8250,906,19.61740855,-99.0705737,4885.024968
Mex8251,413,19.43441776,-99.19247009,1601.290797
Mex8252,334,19.40298774,-99.03051575,38035.32653
Mex8253,360,19.40876873,-99.01919153,12857.91568
Mex8254,50,19.30088159,-99.22368285,7133.066803
Mex8255,761,19.55747406,-99.08129772,8714.893979
Mex8256,116,19.31848702,-99.05651623,2338.857117
Mex8257,492,19.46667131,-99.12867664,1114.293216
Mex8258,868,19.60435885,-99.20470554,2338.719888
Mex8259,677,19.53556541,-99.19484391,2976.00139
Mex8260,74,19.30850672,-99.22953931,3416.543055
Mex8261,177,19.35134907,-99.15388176,5047.643704
Mex8262,472,19.45697071,-99.0881245,5372.18831
Mex8263,410,19.43240011,-99.22582609,3429.302321
Mex8264,904,19.61695396,-99.09581189,18631.05495
Mex8265,252,19.37389899,-99.13009561,3995.310281
Mex8266,478,19.45547919,-99.03488597,5923.423756
Mex8267,456,19.44694371,-99.01649614,8808.515773
Mex8268,678,19.53404231,-99.18485209,10604.35565
Mex8269,326,19.40179946,-99.11173585,38681.9505
Mex8270,107,19.31833236,-99.13677853,2936.40607
Mex8271,766,19.55812686,-99.03187354,9958.540575
Mex8272,550,19.47886751,-99.03087306,2911.075261
Mex8273,497,19.4670196,-99.08255168,10798.77505
Mex8274,816,19.57656177,-99.01457345,7112.705844
Mex8275,804,19.57561395,-99.13108734,4251.396903
Mex8276,358,19.40853268,-99.03709513,6191.228853
Mex8277,504,19.46106537,-99.01201933,1868.390286
Mex8278,894,19.61239943,-99.18959768,1808.947346
Mex8279,637,19.51336069,-99.12055486,8501.622659
Mex8280,637,19.51858795,-99.12029747,9207.236207
Mex8281,677,19.53618355,-99.20092504,15959.48447
Mex8282,141,19.32873643,-99.04294976,941.3164107
Mex8283,594,19.5000778,-99.07522139,5747.300413
Mex8284,547,19.48046923,-99.06277456,12435.2281
Mex8285,512,19.47620053,-99.16964598,5868.927223
Mex8286,192,19.3481747,-99.01505185,8397.116987
Mex8287,579,19.49692749,-99.21586439,6900.016713
Mex8288,58,19.30530978,-99.15047949,6018.777468
Mex8289,415,19.44093401,-99.17905526,20197.07324
Mex8290,8,19.28295583,-99.16855714,8482.587093
Mex8291,512,19.47409444,-99.17065099,6010.279954
Mex8292,293,19.3932937,-99.19421697,4300.890399
Mex8293,102,19.32265474,-99.18278589,12713.54865
Mex8294,17,19.28460637,-99.08211614,8697.750397
Mex8295,878,19.61020005,-99.11075354,12258.69382
Mex8296,99,19.31681451,-99.21915183,4828.402897
Mex8297,905,19.61186919,-99.07902426,3945.415541
Mex8298,286,19.37943095,-99.03754796,26112.68524
Mex8299,79,19.31100348,-99.1809804,2943.145327
Mex8300,10,19.28600581,-99.14735544,11823.16256
Mex8301,482,19.46700651,-99.22174902,1707.434458
Mex8302,361,19.41923466,-99.23404079,15458.88082
