client,sqkm_id,latitude,longitude,income
Cliente 58875,310,4.589775158,-74.11723023,161097.279
Cliente 58878,263,4.574910505,-74.12419832,56499.59
Cliente 58879,310,4.590093584,-74.11596762,72158.6879
Cliente 58880,310,4.591305598,-74.11616343,62518.1488
Cliente 58881,333,4.60274629,-74.11858668,51760.2482
Cliente 58882,333,4.604992004,-74.12020133,52899.5496
Cliente 58883,332,4.605281262,-74.12195131,132598.96
Cliente 58889,219,4.556508873,-74.11121537,184862.95
Cliente 58891,218,4.554061211,-74.11366042,240538.052
Cliente 58894,219,4.557163206,-74.11000736,106009.05
Cliente 58896,242,4.563159831,-74.10730669,71769.0279
Cliente 58897,219,4.555925775,-74.10704569,171786.864
Cliente 58902,218,4.555029846,-74.111263,
Cliente 58905,218,4.55409802,-74.1128042,136032.41
Cliente 58907,218,4.554093169,-74.1135661,129029.936
Cliente 58908,218,4.555139478,-74.11421392,47817.1696
Cliente 58910,218,4.55485371,-74.11536233,97972.9092
Cliente 58911,218,4.556869506,-74.11796504,145995.509
Cliente 58917,218,4.555498746,-74.11798781,42447.8893
Cliente 58919,218,4.553305301,-74.11711589,40303.182
Cliente 58926,476,4.654423559,-74.0666934,
Cliente 58927,216,4.556313482,-74.13714318,107212.942
Cliente 58928,216,4.555829257,-74.13486796,120009.518
Cliente 58929,216,4.554193515,-74.13662078,49132.664
Cliente 58931,216,4.554182215,-74.13615916,115328.602
Cliente 58932,216,4.553391457,-74.13738606,195573.256
Cliente 58934,192,4.548756561,-74.13965743,64019.3966
Cliente 58936,192,4.547497675,-74.13930687,211274.866
Cliente 58937,192,4.546473286,-74.13866453,44192.2791
Cliente 58938,192,4.546331107,-74.138979,49367.2964
Cliente 58939,192,4.545993566,-74.1389899,84102.3047
Cliente 58941,170,4.541192484,-74.13716231,68954.6556
Cliente 58943,216,4.555688783,-74.13552031,205395.402
Cliente 58944,216,4.554803376,-74.13557598,73268.0554
Cliente 58945,216,4.555511557,-74.13596984,36630.0779
Cliente 58946,476,4.653127799,-74.06692621,108118.062
Cliente 58947,216,4.556502031,-74.13759195,130869.562
Cliente 58948,193,4.551312043,-74.13751195,95728.3938
Cliente 58949,169,4.541918803,-74.13885167,221880.229
Cliente 58951,193,4.547079332,-74.13784883,100039.098
Cliente 58953,192,4.546226943,-74.13843166,97133.2163
Cliente 58955,215,4.554143682,-74.139692,194659.589
Cliente 58957,192,4.545232358,-74.13933357,103884.372
Cliente 58958,192,4.551857178,-74.14054753,67456.633
Cliente 58962,196,4.544275741,-74.11102311,75597.7923
Cliente 58964,195,4.543454404,-74.11362994,53734.3478
Cliente 58966,195,4.546286693,-74.11268225,51330.7029
Cliente 58969,195,4.545721657,-74.11316241,886595.003
Cliente 58972,219,4.556597122,-74.10910493,49068.8316
Cliente 58979,195,4.544222789,-74.11773259,139852.489
Cliente 58982,219,4.556317982,-74.11114635,100265.271
Cliente 58984,218,4.554221368,-74.11426964,118094.899
Cliente 58987,218,4.553126125,-74.11769773,141791.835
Cliente 58989,218,4.554386213,-74.11696758,41690.6286
Cliente 58993,218,4.558065987,-74.11933027,106919.137
Cliente 58995,218,4.555154667,-74.11868131,131192.237
Cliente 58997,217,4.558510205,-74.12047854,168849.856
Cliente 58998,242,4.563583134,-74.10693603,55386.4415
Cliente 58999,242,4.563795468,-74.10746255,784553.23
Cliente 59000,219,4.557481378,-74.10554157,198770.382
Cliente 59003,218,4.556036068,-74.11340302,116493.332
Cliente 59004,218,4.555314511,-74.11539258,57926.95
Cliente 59006,195,4.543985926,-74.11507451,106877.122
Cliente 59008,195,4.544043386,-74.11643033,83212.039
Cliente 59009,195,4.544188546,-74.11643137,77454.9791
Cliente 59012,172,4.541221348,-74.11518855,72226.5288
Cliente 59013,219,4.557485295,-74.10898222,55454.0558
Cliente 59014,195,4.5466135,-74.11647871,201038.397
Cliente 59015,170,4.54183176,-74.1379752,86957.7502
Cliente 59017,219,4.557228453,-74.10593947,57426.9137
Cliente 59020,219,4.556915912,-74.10632612,140858.351
Cliente 59021,219,4.555525163,-74.10635744,149968.559
Cliente 59029,195,4.546501362,-74.11638814,111381.025
Cliente 59032,242,4.562851877,-74.10885996,70296.2872
Cliente 59035,313,4.592832642,-74.08869474,85357.7515
Cliente 59037,335,4.600769235,-74.0963992,97125.8112
Cliente 59038,334,4.605075537,-74.10923826,154238.256
Cliente 59039,356,4.608151964,-74.11163037,211417.461
Cliente 59043,334,4.602264605,-74.10793616,119870.104
Cliente 59045,334,4.603973579,-74.10754195,27992.3179
Cliente 59046,334,4.603021939,-74.10864361,229113.364
Cliente 59047,334,4.605138985,-74.10908628,54103.3096
Cliente 59048,357,4.606410319,-74.109517,178337.323
Cliente 59049,313,4.5883002,-74.08781081,87019.4651
Cliente 59050,313,4.592166316,-74.0846375,224455.778
Cliente 59052,336,4.600492929,-74.09286749,78314.7726
Cliente 59053,335,4.597425591,-74.0943118,70627.4317
Cliente 59055,334,4.59844628,-74.10682597,143695.33
Cliente 59056,334,4.603239178,-74.10326637,118726.475
Cliente 59057,334,4.60476713,-74.10884993,153673.295
Cliente 59058,334,4.603126733,-74.10984314,74357.3375
Cliente 59061,334,4.605730811,-74.1083703,97631.7802
Cliente 59062,357,4.607677935,-74.10854748,96540.3548
Cliente 59065,314,4.593150435,-74.08357151,142859.76
Cliente 59066,314,4.593054289,-74.08369165,44347.2843
Cliente 59068,313,4.589132822,-74.09032074,27018.6932
Cliente 59069,335,4.599298719,-74.09450278,137356.76
Cliente 59071,290,4.587883893,-74.08883727,109986.372
Cliente 59072,313,4.59679175,-74.08769094,43978.9478
Cliente 59074,357,4.614368443,-74.10937217,88339.1994
Cliente 59076,290,4.587080427,-74.08936596,268994.893
Cliente 59080,335,4.605089691,-74.09850533,83845.2026
Cliente 59081,336,4.601906637,-74.09265803,80635.7724
Cliente 59082,335,4.603989651,-74.09561259,23392.6871
Cliente 59084,357,4.614398162,-74.10797464,56417.9535
Cliente 59085,336,4.600297993,-74.09069856,43282.1065
Cliente 59086,314,4.594830622,-74.084128,40171.2933
Cliente 59089,313,4.591974529,-74.08746198,21266.5911
Cliente 59093,313,4.595268059,-74.08809036,83120.3951
Cliente 59095,313,4.595040394,-74.09176288,34248.7797
Cliente 59097,335,4.600247738,-74.09322353,76310.472
Cliente 59099,312,4.595848673,-74.09558082,65998.1007
Cliente 59103,312,4.595771267,-74.09722187,67313.1596
Cliente 59104,312,4.597129744,-74.09681674,41934.6883
Cliente 59105,312,4.59718329,-74.09665142,41547.9207
Cliente 59107,335,4.600357534,-74.09545163,92929.6783
Cliente 59108,335,4.60003312,-74.09585365,149913.711
Cliente 59109,335,4.600949428,-74.09504403,32469.8745
Cliente 59110,335,4.602350382,-74.0975352,128293.838
Cliente 59113,291,4.582458538,-74.08030886,126181.016
Cliente 59118,334,4.602152986,-74.10779427,32993.3339
Cliente 59119,334,4.604707975,-74.10509323,32738.364
Cliente 59121,334,4.606124356,-74.10749009,61973.773
Cliente 59122,334,4.605633012,-74.10934823,38772.9827
Cliente 59123,303,4.597030141,-74.1753062,51766.8287
Cliente 59124,333,4.605226779,-74.11182318,32439.5235
Cliente 59128,357,4.610821973,-74.11101981,137373.592
Cliente 59131,356,4.613109777,-74.11126436,
Cliente 59132,357,4.615219112,-74.10967992,72657.1766
Cliente 59133,380,4.615783106,-74.10832773,59913.5762
Cliente 59134,356,4.607288866,-74.11752295,447074.222
Cliente 59137,380,4.616305513,-74.10662518,73739.6607
Cliente 59139,290,4.587673461,-74.089239,60109.4599
Cliente 59140,313,4.596515592,-74.0915705,106971.882
Cliente 59141,312,4.593915269,-74.09770518,130068.591
Cliente 59143,356,4.614142584,-74.11203787,108623.528
Cliente 59144,357,4.614706803,-74.1105713,89395.5643
Cliente 59146,357,4.6085438,-74.10976446,83374.5482
Cliente 59147,356,4.613233604,-74.11130281,64759.2622
Cliente 59148,380,4.615743941,-74.11053164,117557.476
Cliente 59151,312,4.594731888,-74.09563983,35273.9302
Cliente 59152,356,4.61312908,-74.11122086,77238.9964
Cliente 59155,246,4.569854475,-74.07435869,35355.2854
Cliente 59156,268,4.571679032,-74.07884814,92228.0522
Cliente 59157,268,4.571378426,-74.07850397,117481.499
Cliente 59158,269,4.578694034,-74.07050385,151621.555
Cliente 59159,222,4.55774771,-74.08341621,65032.7594
Cliente 59163,291,4.580637532,-74.07908223,122694.845
Cliente 59165,291,4.580124435,-74.07933012,99631.9671
Cliente 59166,197,4.550679426,-74.0989692,66333.8001
Cliente 59167,292,4.580049975,-74.07177953,158046.86
Cliente 59170,126,4.51596239,-74.11365133,178969.741
Cliente 59171,292,4.580687296,-74.0696805,389061.456
Cliente 59173,245,4.562474143,-74.08050582,185738.281
Cliente 59174,245,4.562872888,-74.07918776,309721.344
Cliente 59178,267,4.573261267,-74.08673223,175331.566
Cliente 59182,291,4.583975361,-74.08121531,211510.446
Cliente 59184,245,4.568166966,-74.08324668,70807.092
Cliente 59185,245,4.568670586,-74.08247698,112895.624
Cliente 59186,292,4.582878956,-74.07247691,30785.4035
Cliente 59189,292,4.579171189,-74.07388684,35936.9437
Cliente 59190,268,4.578866436,-74.07592464,45741.4132
Cliente 59191,290,4.587079957,-74.08478575,111383.061
Cliente 59192,268,4.578896722,-74.07567729,68157.7754
Cliente 59193,292,4.585592984,-74.07476807,136826.052
Cliente 59195,269,4.570313435,-74.07203336,36827.254
Cliente 59198,268,4.571510196,-74.0813391,
Cliente 59199,268,4.570176791,-74.08148596,160580.696
Cliente 59202,268,4.579043781,-74.07618425,44182.6506
Cliente 59204,268,4.578734158,-74.07600367,65162.4624
Cliente 59206,246,4.568870856,-74.07114412,55118.6504
Cliente 59207,246,4.568583665,-74.07245201,26816.1815
Cliente 59210,269,4.578986753,-74.07341727,142730.087
Cliente 59211,269,4.5788549,-74.07349616,56903.1626
Cliente 59219,269,4.577825392,-74.07421067,29364.9021
Cliente 59221,292,4.586031972,-74.06782782,28565.7114
Cliente 59225,221,4.560085158,-74.08438196,229936.006
Cliente 59226,244,4.566272184,-74.08574831,41377.22
Cliente 59227,221,4.559723143,-74.0846979,121646.323
Cliente 59228,244,4.564979595,-74.08447499,32816.5618
Cliente 59229,244,4.567891014,-74.08538693,36165.7435
Cliente 59231,244,4.567586353,-74.08423164,76255.8286
Cliente 59232,222,4.560471537,-74.08287774,200533.096
Cliente 59293,375,4.62249497,-74.15263947,136843.849
Cliente 59346,303,4.59108139,-74.17942375,325417.975
Cliente 59374,335,4.59917995,-74.10130923,505518.924
Cliente 59414,756,4.76514279,-74.02986866,870350.211
Cliente 59415,731,4.75466834,-74.05446917,628712.521
Cliente 59424,590,4.69931451,-74.07747688,32244.0215
Cliente 59425,524,4.67576961,-74.0496801,40928.2262
Cliente 59559,58,4.49695978,-74.10302867,398210.921
Cliente 59582,314,4.58831862,-74.07760905,308892.622
Cliente 59698,83,4.502681194,-74.0905419,102850.942
Cliente 59699,263,4.572014006,-74.12312088,43998.5983
Cliente 59700,333,4.60490296,-74.11371252,68889.6465
Cliente 59701,263,4.577646935,-74.12079279,59529.3743
Cliente 59702,263,4.57552649,-74.1237345,50641.4544
Cliente 59704,331,4.599504265,-74.13468507,67948.1877
Cliente 59706,267,4.574654756,-74.08887051,79480.7263
Cliente 59707,264,4.574674873,-74.11709022,70659.6896
Cliente 59708,172,4.540461176,-74.1132464,66979.2073
Cliente 59709,198,4.544952087,-74.09036916,99545.8091
Cliente 59710,267,4.573382865,-74.0913306,55020.7406
Cliente 59713,267,4.578905718,-74.09259799,31703.0922
Cliente 59714,196,4.549042897,-74.10996826,120509.717
Cliente 59716,103,4.50759542,-74.1120656,71754.236
Cliente 59718,337,4.597396493,-74.08119592,224177.988
Cliente 59719,126,4.515953808,-74.11818413,154417.274
Cliente 59720,129,4.521621435,-74.0926029,86713.6613
Cliente 59722,239,4.564460107,-74.13258397,71639.4012
Cliente 59724,196,4.550540254,-74.10895416,
Cliente 59726,354,4.611957295,-74.13014758,121888.78
Cliente 59727,378,4.615567043,-74.12543214,98698.5083
Cliente 59728,332,4.601608897,-74.1215929,137570.326
Cliente 59730,81,4.497811815,-74.10409523,469572.002
Cliente 59731,219,4.55469608,-74.11081344,47679.6163
Cliente 59732,240,4.568499624,-74.12811853,60675.8341
Cliente 59734,103,4.510244434,-74.11938405,123506.814
Cliente 59735,219,4.556317982,-74.11114635,214572.549
Cliente 59737,244,4.561731387,-74.0928356,37268.1694
Cliente 59739,264,4.574915269,-74.11672354,118699.637
Cliente 59740,243,4.568227978,-74.09539942,166199.588
Cliente 59741,125,4.521991758,-74.12248204,45073.7857
Cliente 59742,103,4.513441628,-74.11525957,66592.5209
Cliente 59743,104,4.507902898,-74.1064545,103677.999
Cliente 59745,149,4.525592306,-74.11948063,93486.289
Cliente 59747,174,4.54007661,-74.09419442,69664.4877
Cliente 59750,196,4.548956443,-74.10985269,508043.321
Cliente 59751,402,4.627803059,-74.11600687,125259.004
Cliente 59759,126,4.517197984,-74.11923374,90924.4436
Cliente 59761,58,4.497296616,-74.10371308,96440.3332
Cliente 59764,331,4.60532396,-74.13502937,64938.4321
Cliente 59765,334,4.598488402,-74.10716845,59032.9302
Cliente 59766,331,4.605097365,-74.13568215,60289.0977
Cliente 59903,361,4.60943302,-74.07101629,458299.559
Cliente 59987,284,4.57984195,-74.13902081,86668.1276
Cliente 59989,285,4.581418314,-74.13463644,97391.3117
Cliente 59990,263,4.576482358,-74.12702379,57542.2857
Cliente 60004,263,4.575148235,-74.12687213,63631.1204
Cliente 60005,239,4.56363286,-74.13096189,41983.8844
Cliente 60007,239,4.565455806,-74.13309955,68434.2779
Cliente 60008,289,4.587409275,-74.09366476,72569.5983
Cliente 60009,219,4.55930698,-74.11094945,137370.583
Cliente 60010,198,4.545997991,-74.09175813,186628.748
Cliente 60012,175,4.542845404,-74.08922241,87150.6878
Cliente 60047,702,4.74344396,-74.10331945,692398.177
Cliente 60291,563,4.69385612,-74.11116586,285873.086
Cliente 60292,499,4.66313821,-74.07383711,618846.983
Cliente 60309,378,4.622631774,-74.12046016,52047.576
Cliente 60347,379,4.624368832,-74.11902328,71530.404
Cliente 60350,408,4.63027185,-74.06588992,216542.456
Cliente 60369,336,4.600884307,-74.09242251,31091.824
Cliente 60381,149,4.526882488,-74.1200523,122795.857
Cliente 60382,126,4.523964752,-74.11900864,52269.8996
Cliente 60383,125,4.523401501,-74.12213716,47167.5255
Cliente 60385,173,4.539565791,-74.10537176,92452.3501
Cliente 60386,376,4.616017988,-74.14667293,95303.2547
Cliente 60387,378,4.621854592,-74.12857522,68886.8576
Cliente 60388,378,4.618369243,-74.12890563,249336.519
Cliente 60474,326,4.60196799,-74.18223979,3390697.36
Cliente 60520,313,4.595256639,-74.08809439,44160.8546
Cliente 60523,335,4.602236845,-74.09744008,36664.9812
Cliente 60525,310,4.592016775,-74.11300073,61866.6445
Cliente 60528,400,4.627823456,-74.13503817,160194.796
Cliente 60529,377,4.622522744,-74.13180566,40391.1173
Cliente 60530,377,4.615762273,-74.13690657,62296.2818
Cliente 60534,104,4.50997031,-74.10669902,172560.706
Cliente 60535,81,4.505960494,-74.1104562,201625.856
Cliente 60536,103,4.510932894,-74.11967048,126765.976
Cliente 60537,82,4.500447589,-74.10119461,324707.253
Cliente 60540,332,4.597567464,-74.12830735,17949.701
Cliente 60541,378,4.62056681,-74.12763596,17941.9056
Cliente 60542,354,4.609309401,-74.13622038,60719.4627
Cliente 60543,309,4.594791414,-74.12876075,45275.4384
Cliente 60546,198,4.545619219,-74.08592635,186132.776
Cliente 60556,331,4.600437482,-74.12935875,40443.111
Cliente 60559,264,4.571631349,-74.11832634,195952.385
Cliente 60560,242,4.569433177,-74.10495987,123702.083
Cliente 60561,310,4.594021367,-74.11245378,76151.0646
Cliente 60564,313,4.594947539,-74.08847117,41217.5341
Cliente 60565,356,4.609853583,-74.11213094,41315.8122
Cliente 60566,356,4.608533682,-74.11752171,143012.352
Cliente 60567,103,4.513785339,-74.11421598,48333.6407
Cliente 60568,478,4.655697311,-74.04835228,50658.1776
Cliente 60570,172,4.541022877,-74.11664714,94219.8298
Cliente 60572,172,4.539612499,-74.11605496,103446.049
Cliente 60575,172,4.542357377,-74.11871049,74982.8634
Cliente 60576,172,4.539970637,-74.11590269,209110.584
Cliente 60577,432,4.639268024,-74.05604096,83491.6095
Cliente 60580,104,4.514434994,-74.11071571,118939.156
Cliente 60583,148,4.526450084,-74.1215357,62816.0635
Cliente 60584,105,4.509702361,-74.09917599,34996.2614
Cliente 60841,286,4.586760477,-74.1286903,78038.6974
Cliente 60844,379,4.620778653,-74.11632369,106960.238
Cliente 60846,265,4.574717412,-74.10381545,77073.824
Cliente 60847,309,4.593494038,-74.12327153,70858.4557
Cliente 60849,57,4.492886664,-74.11844064,161650.453
Cliente 60851,125,4.518125868,-74.123786,106297.485
Cliente 60852,10,4.472082725,-74.12530512,60517.4982
Cliente 60853,57,4.489989941,-74.11842627,109719.446
Cliente 60860,353,4.607410348,-74.14228562,273452.968
Cliente 60861,357,4.614777174,-74.11039581,85507.8845
Cliente 60864,378,4.616591531,-74.12033676,165146.932
Cliente 60865,334,4.602112889,-74.10517789,74624.3731
Cliente 60867,382,4.62386274,-74.09010873,390717.784
Cliente 60868,332,4.598515696,-74.12305427,367515.838
Cliente 60871,267,4.571031588,-74.0899401,32874.4339
Cliente 60872,220,4.55211576,-74.10103508,65625.6973
Cliente 60873,198,4.543918232,-74.09169534,50608.6884
Cliente 60874,380,4.620139169,-74.10740132,35412.2797
Cliente 60875,313,4.596227369,-74.08544415,136644.883
Cliente 60876,357,4.613885634,-74.10909377,524047.003
Cliente 60877,313,4.597062297,-74.09179351,58763.9145
Cliente 60963,332,4.603939801,-74.12576692,63362.2187
Cliente 60971,378,4.621054599,-74.12743774,56880.9309
Cliente 60990,338,4.60470839,-74.07000621,284929.425
Cliente 61070,351,4.61085515,-74.15741212,122951.966
Cliente 61120,173,4.53488692,-74.11098734,113645.687
Cliente 61259,395,4.63011287,-74.18085801,243763.634
Cliente 61278,198,4.54518566,-74.09059295,82032.8658
Cliente 61313,221,4.557947128,-74.09126266,138485.357
Cliente 61315,198,4.548312538,-74.08930454,41686.2168
Cliente 61316,244,4.564612444,-74.09035223,69559.4986
Cliente 61319,197,4.550806378,-74.10060207,66036.2368
Cliente 61320,198,4.546145705,-74.09135398,87326.3982
Cliente 61337,477,4.6573918,-74.05921679,53232.0615
Cliente 61477,430,4.63743848,-74.07122486,68477.7271
Cliente 61488,679,4.73839371,-74.10559037,883137.394
Cliente 61504,129,4.522447534,-74.08901753,114986.538
Cliente 61505,330,4.597748197,-74.1448351,28298.981
Cliente 61506,329,4.600533966,-74.14857739,68008.7938
Cliente 61512,431,4.637024423,-74.05969301,33401.7038
Cliente 61518,126,4.524350026,-74.11977361,51739.8203
Cliente 61520,102,4.514733483,-74.12150437,58266.1157
Cliente 61521,103,4.513874283,-74.11187111,80174.5179
Cliente 61524,198,4.547784346,-74.08696009,52159.0324
Cliente 61525,175,4.538477125,-74.09164367,133261.797
Cliente 61526,498,4.664973616,-74.07629597,42244.1714
Cliente 61530,129,4.522513873,-74.09254073,37105.9436
Cliente 61531,129,4.520787659,-74.09107639,64252.5929
Cliente 61535,285,4.583578564,-74.1377793,200053.495
Cliente 61536,356,4.607355834,-74.11754104,251602.227
Cliente 61538,264,4.570225506,-74.11483136,52640.0567
Cliente 61542,195,4.550205505,-74.11140001,41550.8697
Cliente 61569,149,4.52539031,-74.11884881,32721.7349
Cliente 61570,196,4.544636736,-74.11066557,858682.416
Cliente 61577,192,4.55033266,-74.14014134,1120477.88
Cliente 61586,149,4.52882735,-74.11486356,32286.0427
Cliente 61588,149,4.527257545,-74.11791494,55591.0862
Cliente 61592,269,4.578499734,-74.07158872,51102.7659
Cliente 61594,451,4.643104652,-74.08963188,29214.3435
Cliente 61595,376,4.616655734,-74.14279766,34051.0347
Cliente 61596,332,4.604451751,-74.12495911,78847.0733
Cliente 61597,149,4.527333122,-74.11583044,130924.118
Cliente 61598,377,4.617521191,-74.13465164,95333.6249
Cliente 61599,355,4.614512189,-74.12532754,69581.0148
Cliente 61600,103,4.514052588,-74.11616492,50187.585
Cliente 61756,378,4.622186947,-74.12185129,121077.389
Cliente 61783,330,4.60208603,-74.14598025,135450.857
Cliente 61856,126,4.518087022,-74.11616899,99817.0962
Cliente 61861,242,4.564516226,-74.10342716,63652.7574
Cliente 61863,220,4.552443261,-74.097587,7859.9465
Cliente 62026,263,4.57292094,-74.12384339,171022.892
Cliente 62032,333,4.60474828,-74.11400903,92210.9618
Cliente 62055,355,4.612923514,-74.12460725,115075.148
Cliente 62066,498,4.665121916,-74.07626501,90351.412
Cliente 62067,378,4.619086579,-74.12814883,115051.939
Cliente 62069,239,4.568573778,-74.13106446,72463.6693
Cliente 62070,285,4.579646942,-74.13650979,54481.3115
Cliente 62073,81,4.498254825,-74.10355292,179118.016
Cliente 62074,332,4.603269649,-74.1274741,49414.4932
Cliente 62075,125,4.516203834,-74.12064553,78294.9888
Cliente 62076,125,4.517642325,-74.12307135,55356.2612
Cliente 62077,173,4.541627367,-74.10430362,36102.4444
Cliente 62078,104,4.51390066,-74.10683671,203089.085
Cliente 62082,420,4.63860647,-74.15967861,9078.66429
Cliente 62089,220,4.554889149,-74.09786563,143255.582
Cliente 62090,504,4.666001873,-74.02350343,193357.223
Cliente 62091,195,4.543884833,-74.11532943,56047.0557
Cliente 62092,82,4.498855144,-74.10091191,137230.011
Cliente 62094,80,4.505773478,-74.11258563,88672.9716
Cliente 62095,354,4.610950919,-74.13280111,47174.5978
Cliente 62096,355,4.609173437,-74.12620975,196023.66
Cliente 62099,149,4.527610772,-74.1202526,40014.4974
Cliente 62104,125,4.517405071,-74.12059459,165792.554
Cliente 62105,353,4.612510036,-74.13840848,49450.8737
Cliente 62106,332,4.602457984,-74.12688819,100505.885
Cliente 62108,267,4.572457518,-74.0875563,203400.556
Cliente 62109,379,4.622574527,-74.1192165,166201.874
Cliente 62111,220,4.553542713,-74.09727931,126619.787
Cliente 62115,378,4.622452992,-74.12850768,65374.7264
Cliente 62117,378,4.620287604,-74.12788273,75035.9089
Cliente 62118,196,4.550583328,-74.10974723,
Cliente 62120,332,4.604400636,-74.12148908,179640.625
Cliente 62121,310,4.591198887,-74.11555384,46312.8955
Cliente 62122,472,4.652223505,-74.109461,157780.997
Cliente 62125,198,4.550674985,-74.08852461,104760.916
Cliente 62317,524,4.67274851,-74.04975969,22985.29
Cliente 62349,126,4.52018283,-74.11745159,75983.7109
Cliente 62351,263,4.57149741,-74.12712306,61447.591
Cliente 62355,126,4.522450884,-74.11873869,40008.9087
Cliente 62358,129,4.516788299,-74.08993409,69306.1885
Cliente 62359,129,4.518207976,-74.09271498,142396.545
Cliente 62360,149,4.526621621,-74.11520221,30828.1186
Cliente 62362,219,4.55722394,-74.11090774,243119.723
Cliente 62367,193,4.545540701,-74.13797359,53621.21
Cliente 62370,125,4.522910559,-74.12163662,75180.2841
Cliente 62371,58,4.497671117,-74.10255727,149297.251
Cliente 62372,103,4.511833002,-74.11516046,138431.356
Cliente 62373,58,4.496062687,-74.10740429,79331.6022
Cliente 62375,198,4.543102676,-74.09177743,55708.5326
Cliente 62376,356,4.610208586,-74.11988244,80169.8072
Cliente 62377,330,4.60400573,-74.14618538,43667.1473
Cliente 62379,308,4.597245539,-74.13664389,67034.3555
Cliente 62380,331,4.605926142,-74.12969809,75510.3133
Cliente 62381,126,4.519580754,-74.11915469,174977.429
Cliente 62383,103,4.513375712,-74.11615674,52928.0967
Cliente 62384,82,4.500347495,-74.1014658,251628.868
Cliente 62385,268,4.574323553,-74.07695858,34896.1007
Cliente 62390,291,4.58168965,-74.07983374,128990.569
Cliente 62393,291,4.587238809,-74.07685685,158221.678
Cliente 62395,244,4.565667499,-74.0870245,55424.7339
Cliente 62396,292,4.58656046,-74.07445275,174966.646
Cliente 62397,266,4.570706934,-74.09592577,132252.26
Cliente 62398,291,4.584011339,-74.07804038,51679.5837
Cliente 62399,306,4.590283729,-74.1542939,110739.527
Cliente 62403,149,4.526825445,-74.11785087,19773.0106
Cliente 62405,80,4.505256565,-74.11565436,121889.088
Cliente 62409,58,4.494849796,-74.10972324,72969.641
Cliente 62411,195,4.548487619,-74.11136354,46201.779
Cliente 62413,57,4.493934775,-74.11417527,314810.313
Cliente 62436,198,4.55077153,-74.09256674,89856.6621
Cliente 62473,288,4.583606157,-74.10351107,115640.508
Cliente 62812,292,4.581495062,-74.06933949,223417.653
Cliente 62815,198,4.550195754,-74.08748023,268879.442
Cliente 62820,404,4.624432525,-74.09764884,121876.392
Cliente 62821,239,4.565819364,-74.13042123,183032.047
Cliente 62823,290,4.581677795,-74.08788139,44596.8442
Cliente 62824,244,4.566736895,-74.08484931,39929.4226
Cliente 62825,222,4.559401602,-74.08402266,47389.4933
Cliente 62826,316,4.588977983,-74.06461997,125689.59
Cliente 62828,245,4.564203908,-74.08077943,89368.2947
Cliente 62831,406,4.632674208,-74.07606494,58014.6041
Cliente 62835,310,4.593962488,-74.12003575,60072.4241
Cliente 62836,196,4.545304481,-74.10554953,76394.8697
Cliente 62840,221,4.55634752,-74.0900313,76796.8814
Cliente 62844,220,4.558405211,-74.09462347,156890.024
Cliente 62846,57,4.497473901,-74.11255861,99214.4844
Cliente 62847,104,4.508815222,-74.10833723,165031.357
Cliente 62849,380,4.617958144,-74.10864839,57233.7768
Cliente 62850,313,4.59363932,-74.09229639,53479.3931
Cliente 62855,331,4.603912326,-74.12958365,120637.658
Cliente 62858,103,4.511285285,-74.11646658,41564.5723
Cliente 62860,219,4.557316959,-74.11027312,116354.673
Cliente 62864,192,4.545247729,-74.13930292,251886.308
Cliente 62866,217,4.557746819,-74.12403709,668539.798
Cliente 62867,221,4.556957347,-74.08893847,56114.1752
Cliente 62868,80,4.504925077,-74.11415767,130573.136
Cliente 62870,103,4.515165094,-74.11386468,71589.7611
Cliente 62872,103,4.514300251,-74.1188146,104499.706
Cliente 62877,103,4.515640666,-74.11808093,53629.047
Cliente 62878,148,4.526910244,-74.122607,87708.1053
Cliente 62879,431,4.641159506,-74.05777866,45192.6013
Cliente 62880,103,4.514581537,-74.11821509,175164.026
Cliente 62958,542,4.68229247,-74.09870314,13699450.2
Cliente 62995,614,4.71193504,-74.07043135,15282.7276
Cliente 63009,324,4.60547509,-74.20066925,547806.61
Cliente 63014,431,4.640822057,-74.06085327,46465.1474
Cliente 63016,310,4.589855339,-74.11611759,40522.2733
Cliente 63018,198,4.545501344,-74.08429179,135746.911
Cliente 63030,308,4.597099938,-74.13668248,78312.6932
Cliente 63031,331,4.60428514,-74.13063092,61519.0036
Cliente 63032,330,4.60487746,-74.14457368,93984.2058
Cliente 63035,355,4.609166174,-74.12738651,30213.527
Cliente 63036,331,4.6002875,-74.13347952,47138.5834
Cliente 63042,103,4.512451212,-74.11753967,51952.5612
Cliente 63048,313,4.59453284,-74.08793428,55018.6042
Cliente 63050,268,4.576385917,-74.08323132,59954.5827
Cliente 63053,290,4.582643282,-74.0870193,79507.283
Cliente 63054,58,4.495680996,-74.10340251,122524.719
Cliente 63055,354,4.61502588,-74.13179351,319776.857
Cliente 63057,221,4.552513438,-74.08552523,88224.794
Cliente 63063,313,4.593902227,-74.09236391,104775.839
Cliente 63141,57,4.491611451,-74.11884818,95421.2613
Cliente 63142,80,4.500467022,-74.11261258,26861.8936
Cliente 63208,266,4.57270473,-74.09706631,45885.5877
Cliente 63210,80,4.503065847,-74.11753592,112089.981
Cliente 63211,82,4.506498622,-74.10109964,99813.2398
Cliente 63212,335,4.601875308,-74.09575917,289602.711
Cliente 63213,353,4.607370613,-74.14346727,185473.505
Cliente 63216,431,4.635982814,-74.05978655,120403.151
